"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Total_Purchase","Avg_Purchase","Max_Purchase","Min_Purchase","Num_Purchases"
"1003524","F","26-35","0","C","4","0",740939,8516.54022988506,20661,941,87
"1003525","F","18-25","4","B","1","1",382671,9333.43902439024,19385,3160,41
"1003526","M","36-45","2","B","1","1",4029983,7632.54356060606,20520,213,528
"1003527","M","26-35","0","B","2","1",260259,10410.36,19464,741,25
"1003528","M","36-45","5","C","1","0",329675,4848.16176470588,19684,1512,68
"1003529","F","46-50","1","C","0","1",1107421,8584.65891472868,19580,555,129
"1003530","M","26-35","0","C","1","0",129382,11762,19199,5452,11
"1003531","F","26-35","11","C","1","1",390305,10007.8205128205,19132,5870,39
"1003532","F","36-45","14","B","1","0",666682,9389.88732394366,20929,590,71
"1003533","M","26-35","2","A","2","1",438833,9336.87234042553,20261,1797,47
"1003535","M","46-50","18","C","1","1",152160,13832.7272727273,19385,3107,11
"1003536","M","18-25","4","C","0","0",968719,10763.5444444444,20613,1072,90
"1003537","M","0-17","10","C","1","0",253632,8181.67741935484,19683,1766,31
"1003538","M","36-45","0","C","2","1",869861,9253.84042553191,20262,750,94
"1003539","F","26-35","4","A","1","1",6048414,10063.9168053245,23910,585,601
"1003540","M","18-25","17","B","2","1",1287113,11492.0803571429,20593,773,112
"1003541","M","26-35","3","C","1","1",209812,10490.6,20468,4521,20
"1003542","M","26-35","15","C","1","0",80983,11569,19210,3444,7
"1003543","M","26-35","17","C","2","1",488658,9219.96226415094,20678,928,53
"1003544","F","26-35","4","B","3","1",84028,7002.33333333333,20959,1376,12
"1003545","M","36-45","12","B","2","0",154341,11024.3571428571,23792,3870,14
"1003546","M","26-35","20","B","3","0",2012480,9274.10138248848,23285,1855,217
"1003547","M","36-45","16","A","2","0",1506118,8414.06703910614,23042,775,179
"1003548","M","46-50","7","C","1","1",94475,5904.6875,12127,1721,16
"1003549","F","36-45","7","C","4","0",204128,9278.54545454545,19311,1942,22
"1003550","M","26-35","5","B","0","0",1849862,9438.07142857143,21147,564,196
"1003551","F","55+","0","C","0","1",468260,9962.97872340426,20782,1989,47
"1003552","F","36-45","2","C","4","0",125228,8944.85714285714,15542,4049,14
"1003553","M","36-45","16","C","0","1",441508,15768.1428571429,19626,1986,28
"1003554","M","26-35","15","C","1","1",159744,9396.70588235294,18979,200,17
"1003555","M","55+","7","C","1","0",781752,10857.6666666667,19592,3269,72
"1003556","M","26-35","17","C","1","1",785499,12877.0327868852,20460,567,61
"1003557","M","18-25","5","B","0","1",2125183,9362.03964757709,21500,589,227
"1003558","M","18-25","17","A","3","0",2062895,11654.7740112994,20336,2163,177
"1003559","M","18-25","4","C","2","0",436992,9499.82608695652,20056,1732,46
"1003560","F","26-35","6","B","4","1",806162,10077.025,20869,940,80
"1003562","F","26-35","6","B","4","0",3171333,8367.63324538259,20571,390,379
"1003563","M","26-35","2","A","3","0",1067139,9443.70796460177,23063,2114,113
"1003564","M","26-35","11","C","4","0",860341,9888.97701149425,19042,758,87
"1003565","M","26-35","18","C","2","1",810594,10953.972972973,19401,575,74
"1003566","M","46-50","0","C","3","0",128974,9921.07692307692,19006,5251,13
"1003567","M","26-35","14","C","1","1",441279,10262.3023255814,20891,768,43
"1003568","M","26-35","0","C","1","1",819202,12603.1076923077,20775,746,65
"1003569","F","18-25","2","B","1","0",1801761,6903.29885057471,21194,713,261
"1003571","M","18-25","4","C","1","0",521096,8984.41379310345,20520,686,58
"1003572","M","36-45","11","C","1","0",603960,8753.04347826087,19343,1906,69
"1003573","M","0-17","10","B","1","0",287410,11496.4,21267,1425,25
"1003574","F","36-45","6","A","1","1",947119,9471.19,19901,758,100
"1003575","M","26-35","18","C","1","1",162640,8560,15811,3068,19
"1003576","M","51-55","7","B","3","1",2615163,8518.44625407166,19672,561,307
"1003577","F","55+","0","C","2","0",362094,8229.40909090909,19642,1719,44
"1003578","M","51-55","3","C","0","1",1329586,9044.80272108844,23131,2306,147
"1003579","M","18-25","0","C","2","0",1890539,12437.7565789474,19687,2818,152
"1003580","F","18-25","3","C","0","0",580934,13510.0930232558,21343,777,43
"1003581","M","18-25","1","C","0","0",209491,12323,19328,1640,17
"1003582","F","36-45","0","C","1","0",613663,12273.26,23804,1908,50
"1003583","F","26-35","9","C","4","0",169688,8930.94736842105,18601,1398,19
"1003584","M","18-25","0","C","4","1",361624,11300.75,20504,1931,32
"1003585","M","36-45","20","A","0","1",1177799,8122.75172413793,20322,1424,145
"1003586","M","36-45","20","A","2","1",594809,7625.75641025641,23822,1040,78
"1003587","M","36-45","3","C","1","0",204506,9738.38095238095,19436,937,21
"1003588","M","26-35","2","B","4","0",1616097,13356.173553719,23788,578,121
"1003589","F","46-50","0","B","1","1",2997693,7786.21558441558,19698,694,385
"1003590","F","18-25","15","A","1","0",2532095,10594.539748954,23341,747,239
"1003591","M","36-45","6","C","1","0",1173807,9781.725,20950,951,120
"1003592","F","55+","2","B","2","1",2003628,9362.7476635514,23859,769,214
"1003593","F","26-35","9","C","1","0",262804,6570.1,18974,1828,40
"1003594","M","0-17","0","B","0","0",947500,10412.0879120879,20942,951,91
"1003595","M","26-35","0","C","2","0",197633,9881.65,19304,3565,20
"1003596","F","36-45","4","A","3","0",853501,11380.0133333333,23752,941,75
"1003597","M","26-35","17","C","1","1",420890,10792.0512820513,19584,1474,39
"1003598","M","55+","1","A","2","0",110242,2826.71794871795,4802,713,39
"1003599","M","26-35","16","C","3","0",1107633,11659.2947368421,19620,757,95
"1003600","M","36-45","20","B","4","1",1698654,8711.04615384615,20900,581,195
"1003601","F","36-45","3","B","0","0",739233,9126.33333333333,19277,749,81
"1003602","M","26-35","12","C","3","0",492349,8951.8,19580,2033,55
"1003603","F","36-45","7","B","0","1",1527621,8534.19553072626,23399,191,179
"1003604","F","0-17","10","C","1","0",123580,8827.14285714286,15497,2178,14
"1003605","M","18-25","12","A","2","0",936436,12485.8133333333,23528,1702,75
"1003606","F","26-35","15","C","1","0",156247,9191,19555,5239,17
"1003607","M","36-45","17","C","0","0",1477687,10630.8417266187,20981,1520,139
"1003608","F","36-45","9","C","1","0",329465,6723.77551020408,13111,2743,49
"1003609","F","26-35","17","C","3","0",518532,7625.47058823529,20569,1819,68
"1003610","M","18-25","6","B","4","0",2491284,6556.01052631579,20436,199,380
"1003611","M","26-35","2","C","4","0",1056388,9781.37037037037,22846,760,108
"1003612","M","26-35","14","C","1","1",1181015,10094.1452991453,19505,568,117
"1003613","M","26-35","0","C","1","1",450237,11848.3421052632,20686,5282,38
"1003614","M","26-35","0","B","2","1",763517,9199,19461,944,83
"1003615","M","26-35","17","C","2","0",927027,9459.45918367347,23664,710,98
"1003616","M","46-50","0","C","2","1",218700,14580,19593,4624,15
"1003617","M","36-45","7","C","1","0",289653,10344.75,23885,2964,28
"1003618","M","55+","17","A","4","1",5838950,7795.6608811749,20611,399,749
"1003619","M","51-55","16","B","3","1",621224,10184,19274,775,61
"1003620","M","26-35","7","A","1","0",2331198,9214.22134387352,20636,556,253
"1003621","M","18-25","4","B","3","0",1605967,8193.70918367347,23630,209,196
"1003622","M","18-25","1","B","2","1",845314,10308.7073170732,23192,927,82
"1003623","M","36-45","11","C","1","0",222448,14829.8666666667,23946,1898,15
"1003624","M","26-35","12","B","0","1",2019634,11096.8901098901,23802,1498,182
"1003625","M","18-25","10","B","1","0",877781,9239.8,20330,744,95
"1003626","M","26-35","17","B","3","0",4651570,9751.71907756813,20620,587,477
"1003627","F","36-45","1","C","2","1",146291,8127.27777777778,23241,3886,18
"1003628","M","26-35","7","B","4","0",198348,9445.14285714286,16354,1687,21
"1003629","F","51-55","7","B","0","0",392637,10906.5833333333,23670,943,36
"1003630","M","18-25","4","B","2","0",978017,10187.6770833333,21508,1463,96
"1003631","M","18-25","4","B","4","0",224604,14037.75,19250,5142,16
"1003632","M","51-55","11","C","4","1",134876,8429.75,20454,776,16
"1003633","M","36-45","18","C","0","0",153546,13958.7272727273,20337,7894,11
"1003634","M","51-55","1","C","0","1",110379,8490.69230769231,19408,2150,13
"1003635","M","51-55","1","C","1","0",1033022,10873.9157894737,23915,385,95
"1003636","M","26-35","0","C","2","1",106254,11806,19918,3093,9
"1003637","M","26-35","6","C","1","1",262972,7513.48571428571,19466,1779,35
"1003638","M","26-35","2","C","4","0",712095,9890.20833333333,19280,1947,72
"1003639","M","18-25","4","C","1","0",295454,6422.91304347826,12073,1779,46
"1003640","M","36-45","7","C","2","1",331519,9208.86111111111,19426,383,36
"1003641","M","26-35","0","B","1","0",2473710,9441.64122137405,21326,405,262
"1003642","F","26-35","7","B","1","0",77048,5926.76923076923,12163,751,13
"1003643","M","26-35","17","C","1","0",1329257,10225.0538461538,23244,581,130
"1003644","F","26-35","11","A","2","1",292090,10818.1481481481,20659,3560,27
"1003645","M","36-45","17","C","4","1",367853,10510.0857142857,19483,848,35
"1003646","M","36-45","20","C","0","1",851581,14193.0166666667,23899,2140,60
"1003647","M","26-35","7","C","0","1",137998,8117.52941176471,15754,1412,17
"1003648","M","18-25","4","B","1","0",2730041,8125.12202380952,19688,772,336
"1003649","F","26-35","0","B","2","0",215357,9363.34782608696,19209,1057,23
"1003650","M","26-35","0","A","2","0",4177370,9875.57919621749,21218,579,423
"1003651","M","26-35","14","A","1","0",1670881,12376.8962962963,23414,691,135
"1003652","M","26-35","12","B","3","0",1613161,9602.14880952381,20526,2160,168
"1003653","M","18-25","15","C","3","1",748008,11687.625,21302,1934,64
"1003654","M","26-35","17","B","3","1",1701879,10636.74375,23407,346,160
"1003655","F","26-35","7","B","4","0",304401,13836.4090909091,20897,4284,22
"1003656","F","46-50","5","C","3","1",379639,8077.42553191489,16487,752,47
"1003657","M","18-25","17","C","3","0",248403,14611.9411764706,19462,7584,17
"1003658","F","26-35","7","C","4","0",1444228,10777.8208955224,23813,758,134
"1003659","M","18-25","4","C","1","0",625841,11589.6481481481,20991,927,54
"1003660","M","36-45","7","C","3","0",378304,11463.7575757576,21163,1704,33
"1003661","M","36-45","12","C","0","1",868769,12066.2361111111,19664,2135,72
"1003662","M","36-45","16","C","1","0",361168,7370.77551020408,20907,1720,49
"1003663","F","36-45","9","B","1","0",514721,12255.2619047619,19639,4152,42
"1003664","F","36-45","1","A","0","0",443760,6827.07692307692,19169,694,65
"1003665","M","26-35","0","A","2","0",1319302,11276.0854700855,23496,740,117
"1003667","F","0-17","10","C","1","0",191936,7677.44,16086,1753,25
"1003668","F","46-50","7","C","1","1",218599,9504.30434782609,20269,740,23
"1003669","M","26-35","14","A","2","0",2210426,9096.40329218107,23335,580,243
"1003670","M","46-50","14","C","2","0",365451,11074.2727272727,19101,4129,33
"1003671","M","26-35","4","A","1","0",918786,14819.1290322581,20389,3642,62
"1003672","M","36-45","5","C","4","0",999569,8470.92372881356,19677,590,118
"1003673","M","26-35","2","B","1","0",910460,8202.34234234234,21299,1443,111
"1003675","M","36-45","7","B","3","0",4095683,8604.37605042017,21202,719,476
"1003676","F","36-45","12","B","3","1",674896,12270.8363636364,23671,1608,55
"1003677","F","26-35","12","C","1","0",590319,9838.65,20844,766,60
"1003678","M","26-35","0","A","0","0",740091,10883.6911764706,23853,582,68
"1003679","M","26-35","4","A","2","0",1971733,9858.665,20575,758,200
"1003680","F","26-35","1","C","1","0",270749,9024.96666666667,16190,1479,30
"1003681","M","26-35","7","B","3","0",4106586,11068.9649595687,21412,569,371
"1003682","F","51-55","1","C","2","0",416530,9055,20346,935,46
"1003683","M","26-35","2","B","3","1",2318079,7382.41719745223,23924,197,314
"1003684","M","26-35","17","C","4","1",960794,12983.7027027027,20935,3457,74
"1003685","M","26-35","5","C","1","1",1618235,10113.96875,20981,692,160
"1003686","M","26-35","7","C","1","1",591471,11829.42,23149,2379,50
"1003687","F","51-55","1","C","4","0",792541,7338.34259259259,20247,699,108
"1003688","M","18-25","6","B","1","0",1860015,11006.0059171598,23923,754,169
"1003689","M","26-35","0","C","1","1",1074724,8204,20666,401,131
"1003690","M","18-25","0","B","2","0",1591058,7332.06451612903,16701,374,217
"1003691","M","26-35","7","B","1","1",1836158,11404.7080745342,20859,1631,161
"1003692","M","36-45","17","C","3","1",366184,9154.6,19422,930,40
"1003693","M","26-35","15","B","1","1",2988890,9140.33639143731,23459,575,327
"1003694","M","26-35","12","C","3","1",261951,9032.79310344828,19686,3555,29
"1003695","M","26-35","2","A","2","0",1725177,11130.1741935484,20513,769,155
"1003696","M","36-45","7","C","3","0",768013,9035.44705882353,20683,406,85
"1003697","M","26-35","15","B","1","0",1123288,13372.4761904762,20593,1735,84
"1003698","M","26-35","7","B","0","0",612736,9574,20836,1448,64
"1003699","F","55+","3","C","3","1",405186,11917.2352941176,23771,947,34
"1003700","M","26-35","14","B","2","0",305507,10534.724137931,20304,1955,29
"1003701","M","36-45","1","B","3","0",479415,9987.8125,19617,750,48
"1003702","M","36-45","15","C","1","1",252849,10535.375,21073,384,24
"1003703","M","18-25","12","C","0","0",260261,8133.15625,19694,1733,32
"1003704","F","36-45","0","C","4","1",1442667,11097.4384615385,23590,1419,130
"1003705","M","46-50","7","B","1","1",4050202,9205.00454545455,23070,559,440
"1003706","M","26-35","12","C","3","1",310095,8380.94594594595,20075,2041,37
"1003707","F","18-25","0","C","1","0",416358,13878.6,20572,4708,30
"1003708","M","55+","7","C","2","1",140424,9361.6,18991,2173,15
"1003709","M","26-35","12","C","3","0",1285504,6911.31182795699,20407,707,186
"1003710","M","0-17","10","C","1","0",359688,8772.87804878049,15886,3287,41
"1003711","M","36-45","0","C","4","1",656066,13958.8510638298,20767,716,47
"1003712","M","26-35","17","C","4","1",847670,11611.9178082192,19436,2184,73
"1003713","F","26-35","7","B","1","1",2049418,8433.81893004115,19612,740,243
"1003714","M","26-35","17","C","0","0",113085,6282.5,16665,742,18
"1003715","M","18-25","5","B","2","0",2043178,11478.5280898876,23303,740,178
"1003716","M","18-25","12","B","3","1",2210220,10328.1308411215,20928,581,214
"1003717","M","36-45","17","C","4","0",1651988,10073.0975609756,23250,750,164
"1003718","M","51-55","17","C","1","0",1250761,8228.69078947369,23942,942,152
"1003719","M","26-35","1","C","3","1",170417,9467.61111111111,20860,5408,18
"1003720","M","46-50","7","C","1","0",950417,9051.59047619048,20971,748,105
"1003721","M","26-35","15","C","2","1",713614,9033.08860759494,23884,1885,79
"1003722","M","26-35","18","C","4","0",158654,8814.11111111111,19434,4076,18
"1003723","M","26-35","14","C","1","1",264686,11508.0869565217,20441,1813,23
"1003724","M","36-45","6","B","4","0",2565951,8385.46078431373,20131,749,306
"1003725","M","18-25","4","C","3","0",137607,10585.1538461538,20037,4216,13
"1003726","M","26-35","17","C","3","1",2069543,10452.2373737374,23065,1950,198
"1003727","M","36-45","7","B","1","0",2119099,8476.396,21077,570,250
"1003728","M","18-25","4","B","1","0",377148,9924.94736842105,20328,722,38
"1003729","M","18-25","4","A","2","0",2369481,9750.95061728395,20740,751,243
"1003730","M","26-35","1","C","1","0",195917,13061.1333333333,16717,5219,15
"1003731","M","26-35","17","C","2","0",668393,9413.98591549296,23248,576,71
"1003732","M","26-35","17","B","0","1",924247,8557.84259259259,23585,342,108
"1003733","M","18-25","4","C","1","0",475889,8812.75925925926,19489,743,54
"1003734","M","18-25","4","C","1","0",234547,8087.8275862069,19653,947,29
"1003735","M","26-35","0","B","0","0",1438051,8611.08383233533,23913,936,167
"1003736","M","36-45","1","C","1","1",673665,10207.0454545455,20501,1910,66
"1003737","M","26-35","14","C","3","0",958382,11143.976744186,19514,1387,86
"1003738","M","46-50","7","C","0","1",183189,9159.45,19673,3030,20
"1003739","M","55+","11","C","1","0",69439,8679.875,12387,1042,8
"1003740","M","18-25","5","A","1","0",335846,13433.84,20562,5294,25
"1003741","M","26-35","0","C","1","0",895262,10786.2891566265,19644,2085,83
"1003742","M","26-35","0","B","0","1",637323,9104.61428571429,19665,740,70
"1003743","F","36-45","7","B","2","1",184322,9701.15789473684,19414,3640,19
"1003744","M","26-35","0","C","1","0",156503,9206.05882352941,19145,3506,17
"1003745","F","26-35","9","C","4","0",780763,7097.84545454545,20943,1594,110
"1003746","M","26-35","5","B","0","1",1966323,10571.6290322581,20011,774,186
"1003747","M","46-50","13","C","1","1",350176,9727.11111111111,19546,3485,36
"1003748","M","18-25","4","C","2","0",108805,6400.29411764706,12112,1794,17
"1003749","F","26-35","0","C","4","0",525439,8083.67692307692,20828,948,65
"1003750","F","18-25","4","C","2","1",180068,9477.26315789474,21225,2177,19
"1003751","F","36-45","12","B","4","0",1844182,8866.25961538462,23492,377,208
"1003752","F","18-25","1","B","4","0",886040,8280.7476635514,20484,582,107
"1003753","M","26-35","7","C","0","1",257584,9199.42857142857,20469,1807,28
"1003754","M","55+","7","C","1","1",1634288,9233.26553672316,21494,584,177
"1003755","F","51-55","14","C","1","1",360717,9749.10810810811,20699,761,37
"1003756","M","18-25","12","B","4","0",2275488,10158.4285714286,20493,764,224
"1003757","M","26-35","7","B","1","0",1301189,11937.5137614679,20528,762,109
